symbol,mint,score,devSol,source,window_s,decision_s,reaction_s,hold_s,inTime,upside_pct,time_to_peak_s,dd_after_peak,tracked_s,f_devSol,f_priorGrads,f_priorCount,f_isMayhem,f_liq,f_liqSol,f_fdv,f_ageMin,f_vol5m,f_volH1,f_buyRatio5m,f_buyRatioH1,f_pcH1,f_volLiq,f_hasSocials,f_hasWebsite,f_nPairs,f_boosts,f_passedFilter,move_window_pct,slip_to_buy_pct,after_buy_pct,pnlPct,peakPnlPct,exitReason,price_eligible,price_sustained,price_queued,price_bought,price_fading,price_sold,price_collapsed,t_eligible,t_sustained,t_queued,t_bought,t_fading,t_collapsed,t_sold
"BISON","61UohtKgzxTvngqjAEhMM74jztAmPpsgrSTv1UU4pump","79","0.059259258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004933","","","","","","","2026-07-13T03:02:18.943Z","","","","","",""
"SUCK","CehNTaQaMCeUVPqmzKfTfs6ANUCKPtp6v4i7ZKWQpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001502","","","","","","2026-07-13T03:03:18.963Z",""
"Bert","DsAj7PUWncM9we3pbMt2jjtBHG8twWyTVx1h3oo4pump","88","0.197775296","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002726","","","","","","","2026-07-13T03:03:19.939Z","","","","","",""
"infnteno+","9avnyTEkWdtBrz2WRdj21SkfTfzEr1gd2Gn4vdS8pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.792e-8","","","","","","2026-07-13T03:03:20.940Z",""
"SNOOP","4uL3ivtsxcuKyV1MkrXqmiYmQpD594JAeoqGGmdCpump","78","0.250000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001812","","","","","","0.00000123","2026-07-13T03:04:18.924Z","","","","","2026-07-13T03:07:15.972Z",""
"TROLL","885o2xf9pJopCZYD8PY5todazPcQpLMQpErhys6dpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.813e-8","","","","","","2026-07-13T03:04:19.954Z",""
"AU79","Gym2z6ymdqoVCL38W3cfhFH2aBu9cNdj5jAhCz3Epump","79","0.14183744","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003891","","","","","","","2026-07-13T03:04:20.988Z","","","","","",""
"Woodusky","2SwQvD73Bm5Y4Pz9FnuBfRqLEchREgod4zdkHgZfpump","82","0.060000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001676","","","","","","","2026-07-13T03:05:19.932Z","","","","","",""
"IO","AZ6yeVhrMNrwUZwUYotQhK4PunKwmJqfFLL8KVRJpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.653e-7","","","","","","2026-07-13T03:05:20.922Z",""
"SEAN","CeYt74yKH3kSRGj6DdLSGw8RtSCRzwxah2VMy1wMpump","63","0.197530863","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001644","","","","","","","2026-07-13T03:05:21.924Z","","","","","",""
"garmanar","BDH5ANzY3WpWCrsj4r4Um1tYi48FsPMcBG4xJUWNpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001177","","","","","","2026-07-13T03:05:22.919Z",""
"$WIF","A24qT6ZbPFvmTX75AQNYYnM2RrgnabjqGYmL6hRGpump","71","0.105016332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001767","","","","","","3.841e-7","2026-07-13T03:06:19.980Z","","","","","2026-07-13T03:09:16.096Z",""
"fourbulls","Dz3Vndwuobc3AgE43Cro3wacEhgfd2mAqvzi9fAKpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.249e-7","","","","","","2026-07-13T03:06:20.943Z",""
"manlet","8AQ3zKAUVQqs7wfhGSm2L9KfRMDousuZWgbCDwVWpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.909e-7","","","","","","2026-07-13T03:06:22.941Z",""
"KISUNLAF5","C8U6jq8mLZFc2jYkk2m3TyhjSR9qD8vnetXGS3Wpump","63","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002173","","","","","","","2026-07-13T03:07:16.988Z","","","","","",""
"Aurum+","57ZNPvVgqQiQxAKDs23eKA33MQ149XVxRfrCqMzqpump","80","0.070000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002488","","","","","","","2026-07-13T03:08:19.935Z","","","","","",""
"CROCO","Ea3qV1tE2swJctkhXs8WWx7NfnRkSvAAfUN5HQ7wpump","61","0.060000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000214","","","","","","","2026-07-13T03:08:20.934Z","","","","","",""
"Toad","46pKhZKyPEwSSXnKsXu9yKKVex5Bz9MmSBgYn2yZpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.26e-8","","","","","","2026-07-13T03:08:21.935Z",""
"SUCK","HUAQPjQq3emTC1e6jSN3K2VDUi5ipN77S2J4pAjEpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.302e-7","","","","","","2026-07-13T03:08:22.940Z",""
"KISUNLAF5","FLGjGaMM2PoYR9uVdBxJkjkF7nozEUCtUydYEV5upump","71","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002126","","","","","","","2026-07-13T03:09:18.945Z","","","","","",""
"CRONOS","HPPwWPyGGtX5auCVN1K1SDRkyCKcudid51dwKdhYpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.532e-7","","","","","","2026-07-13T03:09:19.994Z",""
"VIPER","3hsPFDrgTaDgdVqHcPm8Vdn4fkTeECWyVqb5CZ9Epump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000218","","","","","","2026-07-13T03:09:20.956Z",""
"ROBINSOL","5rTagSqxtK4XGb1PMqgb3ZRaQhTCUmJrTQ4m52aCpump","79","11.742111603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004266","","","","","","","2026-07-13T03:10:19.941Z","","","","","",""
"ANSEM","CJdqkHFMzZcPdqVNZDKMbATE16JB4CaUur5WEg1Xpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.073e-8","","","","","","2026-07-13T03:10:20.927Z",""
"VIPER","7h9hiXybyEbiSiMeR4wGgLsfATujUJnQnk5V1qgepump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002186","","","","","","2026-07-13T03:10:21.969Z",""
"VIPER","CSa1w76NPxqM3RLbgy5Kf3ySYos5R6t3dPaejS4dpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002185","","","","","","2026-07-13T03:10:22.977Z",""
"KISUNLAF5","GnDhUBQ4NEwBM2c49waPp6uXo9EmLqEuM9vSJnE8pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002128","","","","","","2026-07-13T03:11:19.937Z",""
"9945FF","6KRycfocC17Hbp6cQRFGn5ZXarHYwvFYi5vQ5kC6pump","67","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003014","","","","","","","2026-07-13T03:11:20.920Z","","","","","",""
"CHAD","FKvw5iSFymFpitBqPMVEUq37WQVkwTtoqvTRonyjpump","66","0.217283949","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002527","","","","","","","2026-07-13T03:11:21.922Z","","","","","",""
"RACKZ","ESUsojx8y2mPFH8zQRTNPaPFaojBRFYmc3X7vFVQpump","74","0.059259258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002354","","","","","","","2026-07-13T03:11:22.925Z","","","","","",""
"VIPER","7z8fYpDejeMFXhXAakJSY32jCeJfRybVKvTL4JFKpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002248","","","","","","2026-07-13T03:12:19.937Z",""
"Weaf","GxLoJfNJEoSfhTykVGDNXEGJsyx2XPGx9zKrFbFUpump","70","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002122","","","","","","","2026-07-13T03:12:20.931Z","","","","","",""
"CHAD","5kwd65WNKfq87kLwgA5yEvF77zyabzKvAQekbYRUpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.258e-8","","","","","","2026-07-13T03:12:21.929Z",""
"SNOOP","GbtVErYKHg3ogBfGrosCo8ecetnGs7cDPHCfBihMpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.14e-7","","","","","","2026-07-13T03:12:22.923Z",""
"TROLLINA","HrAAnmKoSz4gsMCMk8LMvXS3Xkw7WgMBjcJi7emvpump","63","3.083247688","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000006675","","","","","","","2026-07-13T03:13:19.936Z","","","","","",""
"Pumporia","7V34DeGitXq9KWmJ3dRYtaWNp9YHGnLKpMirCdRGpump","63","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004251","","","","","","","2026-07-13T03:13:20.925Z","","","","","",""
"neet","4sQ5EBEkdbKAR9gHsJLQogr8w3Xqw2XTBVP6nrV6pump","68","0.163041293","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001484","","","","","","","2026-07-13T03:13:21.925Z","","","","","",""
"WITCHER G","GMTGM4UkHJJnNGHUpWoxn7hSfdoQ1nBfWGQuJoZapump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.755e-8","","","","","","2026-07-13T03:13:22.937Z",""
"Boost","HSpXnChVyPoJYCMbB7h5yWHyodyhGPvei2en9na1pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002387","","","","","","2026-07-13T03:14:19.933Z",""
"VIPER","7Rr5neMW1TDha4qmUH9rKbgbFtjDpMF8G6TqiRKfpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002165","","","","","","2026-07-13T03:14:20.923Z",""
"ROBINSOL","GzfYJ8morTLe25LkjZYmHZeraaz42wqd3HpMhQmGpump","76","10.754458073","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003988","","","","","","","2026-07-13T03:14:21.909Z","","","","","",""
"CHAD","2rj45SbhsrHYtqvX9ZvJfFJZjKWfjv1PKEtkD438pump","65","0.148148147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000005366","","","","","","","2026-07-13T03:14:22.910Z","","","","","",""
"SEAN","8RcxqHkaDgxzD9c8yYNW4ookK4jYCFtbcokSeaTApump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.051e-7","","","","","","2026-07-13T03:15:19.928Z",""
"KITTY","J72qoReKGEWNx9A1a9XpmokqXEdqRV1qo9vZ5pfkpump","65","0.200754482","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001303","","","","","","","2026-07-13T03:15:20.923Z","","","","","",""
"LOYAL","AKTonM8r6Ub7MbtbZKgmjF5ZWy9iPMdyTNevHjsEpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.295e-7","","","","","","2026-07-13T03:15:21.933Z",""
"LMGS","ACqetU1TJqG2GtRbRu9XSp4VgSyXsbn6Yk4BW1Rbpump","73","0.050084894","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003042","","","","","","","2026-07-13T03:15:22.912Z","","","","","",""
"VIPER","9VimJabCLhZ6tj9sbatWvtGzgds3Eh3FPK65gNCmpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002172","","","","","","2026-07-13T03:16:19.907Z",""
"coin","A3udKVUn46HmHi73S9hngCG4Ymn6puKuocUR7nEUpump","68","0.246913579","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000008255","","","","","","","2026-07-13T03:16:20.934Z","","","","","",""
"happybull","5aXwaWzWUhUoJCxrJRDg4c2ZVs97HR7fytiAJFFNpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.046e-7","","","","","","2026-07-13T03:16:21.921Z",""
"Weaf","2NswzarT519LizZjrBJqVXK8UhitAVFep832NLdHpump","70","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003331","","","","","","","2026-07-13T03:16:22.926Z","","","","","",""
"VIPER","3oJ9Enr3bP2uQrVetyR1JN9LPfk9tNA7QUXyTLLvpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002168","","","","","","2026-07-13T03:17:19.977Z",""
"SIMP","GP4SPoD3xCcfSfB2USRwa5sHxdbjXnKQta3uYe3Spump","65","0.246913579","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000142","","","","","","","2026-07-13T03:17:20.926Z","","","","","",""
"VERT","6zFdgaXbvjH7AKCCZ5v9KegjELXbKoY1Sf7vakmWpump","70","0.365432097","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004527","","","","","","","2026-07-13T03:17:21.923Z","","","","","",""
"TOVR","7cNWnSfRPJcgtahDS8HgJxmVP36VT4ySppib39HRpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.135e-7","","","","","","2026-07-13T03:17:22.925Z",""
"VIPER","B4QzjzM9CoscVzC8QRBxQMbrBzKu4RUNH9bnGKmhpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002168","","","","","","2026-07-13T03:18:16.990Z",""
"ANSWER ","8f2xE2vLTwdSxYReCV1h5WyKV65UqE7No5Fguo7Ypump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.967e-7","","","","","","2026-07-13T03:19:19.933Z",""
"SIMP","8saaEp2qaoKAVF76xoMiQd8zteA92QpK77WgutfKpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.282e-7","","","","","","2026-07-13T03:19:20.951Z",""
"VIPER","37sJ2ywTecG2cDG7pyCDLFNRqzT3ie8f85qkaxbMpump","85","14.814814813","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004761","","","","","","","2026-07-13T03:19:21.933Z","","","","","",""
"Weaf","J4YAu8qGVDmrNbmZqtQMQ7JvZdQKnjFn9Y1BjzKipump","70","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002126","","","","","","","2026-07-13T03:19:22.925Z","","","","","",""
"VIPER","8XHr7aUZY3z5i8KCHoSybaHRAECcmbwMfRjmdhuPpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000224","","","","","","2026-07-13T03:20:19.921Z",""
"ZERO","Adw79GDhVeAVaGkYts7sjVfHnjy3XbMimD8KCKVGpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.225e-7","","","","","","2026-07-13T03:20:20.921Z",""
"AgenC","hVAPymRRpJxZfx35pLAi7dDdbvt9PkKGUB3k8EJpump","63","0.149258931","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004429","","","","","","","2026-07-13T03:20:21.928Z","","","","","",""
"IF","DXVd637Q1nN4xnu73uDwuta79xp2G3NnpmrYEtG7pump","95","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002334","","","","","","","2026-07-13T03:21:19.945Z","","","","","",""
"VIPER","B13uwLXSQRkLN6NTGiPkUWXWNy4Yf5VTmwLMKkojpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002205","","","","","","2026-07-13T03:21:20.921Z",""
"SEAN","7fLPrnUTz3J3EPpVJxyR3hXSLvGD9a1c5SRZr9tWpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.431e-7","","","","","","2026-07-13T03:21:21.933Z",""
"Pumporia","DMfTGfMYAgLzgdu6ZWutFxMDNYdQhXcFESRWAEe6pump","71","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000005775","","","","","","","2026-07-13T03:21:22.907Z","","","","","",""
"FIGERO","GKSFf4pahxNSAfYzeyZFGzG33mFpBeSeCrCkJMWHpump","71","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002888","","","","","","","2026-07-13T03:22:19.924Z","","","","","",""
"SEAN","9tc7kopepRirq3sc1Gt5abo3VcMpjsQYmpaBGqAcpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.564e-7","","","","","","2026-07-13T03:22:20.920Z",""
"VIPER","DGhiQ7RGkAVpGArsBBSNWBtdy82EK1CB5A2PbzTFpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002156","","","","","","2026-07-13T03:22:22.022Z",""
"Weaf","DDof1CFZEEtWXQEdp9yTiyKR8NGStaAKFyRvjjqRpump","70","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000006716","","","","","","","2026-07-13T03:22:22.898Z","","","","","",""
"WOW","E9X9uvzQstckWzdEumXD2hmqfbRtHYJqQk2WK8Vtpump","70","0.869135801","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002453","","","","","","","2026-07-13T03:23:18.924Z","","","","","",""
"VIPER","5watNStBhhhNbi9epJ4LPxSV7H92iJv2Sff5Zkj4pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002153","","","","","","2026-07-13T03:23:19.933Z",""
"ROBINSOL","7KfXm6aNp7ZYwMBRq5kqh9qUVFFbAtnjbJRWkff6pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002168","","","","","","2026-07-13T03:23:20.905Z",""
